brakingPressure, currentGear, distanceCounter, electronicStabilityProgram, engineSpeed, fuelConsumption, gearSelection, lapDistance, laptime, lateralAcceleration, longitudinalAcceleration, longitudinalSlipRR, longitudinalSlipRL, longitudinalSlipFR, longitudinalSlipFL, pedalForce, sectorDistance, sectorTime, speed, steeringWheelAngle, timestamp, tirePressureFR, tirePressureFL, tirePressureRR, tirePressureRL, tripDistance, wpoCharismaDamper, wpoCharismaMotor, wpoCharismaTransmission, wpoOversteer, wpoUndersteer, latitude, longitude, yawVelocity
0.0, 4, 3058.0652, deactivated, 7428, 0.0, -, 383.63208, 8073, -0.50560653, 0.27726808, 0.0, 0.0, 0.0, 0.0, 1.0, , 8073, 172.93512, -8.5, 1664378607540, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07765533, -1.010642723, 0.0
0.0, 4, 3062.4595, deactivated, 7476, 0.0, -, 388.02637, 8175, -0.27726808, 0.27726808, 0.0, 0.0, 0.0, 0.0, 1.0, , 8175, 177.14343, -3.6, 1664378607642, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07761706, -1.010626912, 0.0
0.0, 4, 3067.3547, deactivated, 7503, 0.0, -, 392.92163, 8266, -0.22833842, 0.27726808, 0.0, 0.0, 0.0, 0.0, 1.0, , 8266, 177.26282, -2.8, 1664378607733, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07757386, -1.010613407, 0.0
0.0, 4, 3072.2761, deactivated, 7545, 0.0, -, 397.84302, 8361, -0.04892966, 0.2609582, 0.0, 0.0, 0.0, 0.0, 1.0, , 8361, 177.20479, 0.8, 1664378607828, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07753038, -1.010600268, 0.0
0.0, 4, 3077.2087, deactivated, 7593, 0.0, -, 402.77563, 8464, 0.06523955, 0.27726808, 0.0, 0.0, 0.0, 0.0, 1.0, , 8464, 179.33972, 6.6, 1664378607931, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07748677, -1.010587341, 0.0
0.0, 4, 3082.1902, deactivated, 7626, 0.0, -, 407.75708, 8589, 0.24464832, 0.27726808, 0.0, 0.0, 0.0, 0.0, 1.0, , 8589, 179.33994, 10.2, 1664378608056, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07744271, -1.010574478, 0.0
0.0, 4, 3082.1902, deactivated, 7626, 0.0, -, 407.75708, 8661, 0.24464832, 0.27726808, 0.0, 0.0, 0.0, 0.0, 1.0, , 8661, 179.33994, 10.2, 1664378608128, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07744271, -1.010574478, 0.0
0.0, 4, 3087.1838, deactivated, 7674, 0.0, -, 412.75073, 8756, 0.19571865, 0.29357797, 0.0, 0.0, 0.0, 0.0, 1.0, , 8756, 181.47444, 8.3, 1664378608223, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07739855, -1.010561509, 0.0
0.0, 4, 3097.2517, deactivated, 7740, 0.0, -, 422.8186, 8862, 0.11416921, 0.27726808, 0.0, 0.0, 0.0, 0.0, 1.0, , 8862, 183.60994, 4.2, 1664378608329, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07730963, -1.010534345, 0.0
0.0, 4, 3102.3254, deactivated, 7824, 0.0, -, 427.89233, 8970, -0.47298673, 0.2609582, 0.0, 0.0, 0.0, 0.0, 1.0, , 8970, 183.67094, -14.1, 1664378608437, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07726485, -1.010520407, 0.0
0.0, 4, 3102.3254, deactivated, 7824, 0.0, -, 427.89233, 9083, -0.47298673, 0.2609582, 0.0, 0.0, 0.0, 0.0, 1.0, , 9083, 183.67094, -14.1, 1664378608550, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07726485, -1.010520407, 0.0
0.0, 4, 3107.4373, deactivated, 7875, 0.0, -, 433.00415, 9175, -0.7502548, 0.24464832, 0.0, 0.0, 0.0, 0.0, 1.0, , 9175, 185.8062, -23.6, 1664378608642, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07721972, -1.010506458, 0.0
0.0, 4, 3112.137, deactivated, 7914, 0.0, -, 437.70386, 9262, -1.0112131, 0.24464832, 0.0, 0.0, 0.0, 0.0, 1.0, , 9262, 185.86172, -26.1, 1664378608729, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07717906, -1.010487913, 0.0
0.0, 4, 3122.5332, deactivated, 7968, 0.0, -, 448.1001, 9362, -1.0275229, 0.22833842, 0.0, 0.0, 0.0, 0.0, 1.0, , 9362, 188.05627, -26.1, 1664378608829, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07708677, -1.010464279, 0.0
0.0, 4, 3127.7786, deactivated, 8001, 0.0, -, 453.34546, 9464, -1.1253822, 0.22833842, 0.0, 0.0, 0.0, 0.0, 1.0, , 9464, 188.05576, -27.2, 1664378608931, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07704, -1.010454724, 0.0
0.0, 4, 3133.021, deactivated, 8049, 0.0, -, 458.5879, 9560, -1.141692, 0.22833842, 0.0, 0.0, 0.0, 0.0, 1.0, , 9560, 192.33054, -28.4, 1664378609027, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07699314, -1.010446788, 0.0
0.0, 4, 3138.3179, deactivated, 8067, 0.0, -, 463.88477, 9673, -1.1906219, 0.21202852, 0.0, 0.0, 0.0, 0.0, 1.0, , 9673, 190.25671, -27.1, 1664378609140, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0769457, -1.01044038, 0.0
0.0, 4, 3138.3179, deactivated, 8097, 0.0, -, 463.88477, 9763, -1.0764526, 0.21202852, 0.0, 0.0, 0.0, 0.0, 1.0, , 9763, 190.25671, -25.3, 1664378609230, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0769457, -1.01044038, 0.0
0.0, 4, 3148.9546, deactivated, 8133, 0.0, -, 474.52148, 9859, -1.1090723, 0.21202852, 0.0, 0.0, 0.0, 0.0, 1.0, , 9859, 192.39717, -25.5, 1664378609326, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07685024, -1.010432275, 0.0
0.0, 4, 3154.296, deactivated, 8157, 0.0, -, 479.8628, 9974, -1.0275229, 0.21202852, 0.0, 0.0, 0.0, 0.0, 1.0, , 9974, 192.39546, -24.2, 1664378609441, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07680225, -1.010430393, 0.0
0.0, 4, 3159.676, deactivated, 8190, 0.0, -, 485.24292, 10072, -0.99490315, 0.21202852, 0.0, 0.0, 0.0, 0.0, 1.0, , 10072, 194.47034, -22.1, 1664378609539, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0767539, -1.010430024, 0.0
0.0, 4, 3164.4558, deactivated, 8229, 0.0, -, 490.0227, 10168, -0.8970438, 0.22833842, 0.0, 0.0, 0.0, 0.0, 1.0, , 10168, 194.47232, -17.6, 1664378609635, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07671213, -1.010413754, 0.0
0.0, 4, 3169.88, deactivated, 8241, 0.0, -, 495.44678, 10263, -0.68501526, 0.22833842, 0.0, 0.0, 0.0, 0.0, 1.0, , 10263, 194.4734, -12.9, 1664378609730, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0766634, -1.010415834, 0.0
0.0, 4, 3175.3018, deactivated, 8268, 0.0, -, 500.86865, 10369, -0.48929664, 0.24464832, 0.0, 0.0, 0.0, 0.0, 1.0, , 10369, 196.54704, -6.1, 1664378609836, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07661471, -1.01041886, 0.0
0.0, 5, 3180.7334, deactivated, 8298, 0.0, -, 506.3003, 10463, -0.14678898, 0.22833842, 0.0, 0.0, 0.0, 0.0, 1.0, , 10463, 196.61334, 3.5, 1664378609930, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07656595, -1.010422566, 0.0
0.0, 5, 3186.1904, deactivated, 7923, 0.0, -, 511.75732, 10562, 0.29357797, 0.19571865, 0.0, 0.0, 0.0, 0.0, 1.0, , 10562, 198.8823, 15.5, 1664378610029, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07651697, -1.01042658, 0.0
0.0, 5, 3191.682, deactivated, 6939, 0.0, -, 517.2488, 10658, 0.71763504, 0.11416921, 0.0, 0.0, 0.0, 0.0, 1.0, , 10658, 198.68216, 23.2, 1664378610125, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07646767, -1.010430267, 0.0
0.0, 5, 3197.2053, deactivated, 6963, 0.0, -, 522.7722, 10760, 0.94597346, 0.19571865, 0.0, 0.0, 0.0, 0.0, 1.0, , 10760, 198.87741, 29.6, 1664378610227, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07641806, -1.010433061, 0.0
0.0, 5, 3202.7388, deactivated, 7005, 0.0, -, 528.30566, 10882, 0.99490315, 0.17940876, 0.0, 0.0, 0.0, 0.0, 1.0, , 10882, 201.0126, 30.5, 1664378610349, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07636834, -1.010434573, 0.0
0.0, 5, 3208.3, deactivated, 7026, 0.0, -, 533.86694, 10961, 1.0438328, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 10961, 201.08147, 31.5, 1664378610428, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07631836, -1.010434451, 0.0
0.0, 5, 3213.8325, deactivated, 7044, 0.0, -, 539.3994, 11060, 1.1090723, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 11060, 201.15004, 31.8, 1664378610527, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07627179, -1.010406194, 0.0
0.0, 5, 3219.4873, deactivated, 7068, 0.0, -, 545.0542, 11180, 1.1090723, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 11180, 203.23302, 27.1, 1664378610647, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07622175, -1.010420601, 0.0
0.0, 5, 3225.1091, deactivated, 7083, 0.0, -, 550.676, 11263, 0.7991845, 0.17940876, 0.0, 0.0, 0.0, 0.0, 1.0, , 11263, 203.23724, 14.6, 1664378610730, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07617132, -1.010415656, 0.0
0.0, 5, 3225.1091, deactivated, 7095, 0.0, -, 550.676, 11375, 0.14678898, 0.17940876, 0.0, 0.0, 0.0, 0.0, 1.0, , 11375, 203.23724, 0.9, 1664378610842, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07617132, -1.010415656, 0.0
0.0, 5, 3236.3738, deactivated, 7113, 0.0, -, 561.9407, 11464, -0.34250763, 0.17940876, 0.0, 0.0, 0.0, 0.0, 1.0, , 11464, 203.24078, -10.6, 1664378610931, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07607037, -1.010403323, 0.0
0.0, 5, 3242.019, deactivated, 7149, 0.0, -, 567.58594, 11559, -0.81549436, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 11559, 205.44695, -20.2, 1664378611026, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07601976, -1.010397536, 0.0
0.0, 5, 3247.701, deactivated, 7170, 0.0, -, 573.2678, 11665, -0.88073397, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 11665, 205.4449, -24.3, 1664378611132, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07596879, -1.010392561, 0.0
0.0, 5, 3253.405, deactivated, 7194, 0.0, -, 578.9719, 11777, -0.92966354, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 11777, 205.5111, -22.9, 1664378611244, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07591758, -1.01038878, 0.0
0.0, 5, 3259.1099, deactivated, 7224, 0.0, -, 584.67676, 11872, -0.8970438, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 11872, 205.44345, -20.4, 1664378611339, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07586633, -1.010386429, 0.0
0.0, 5, 3264.8652, deactivated, 7242, 0.0, -, 590.4321, 11967, -0.7502548, 0.19571865, 0.0, 0.0, 0.0, 0.0, 1.0, , 11967, 205.377, -12.6, 1664378611434, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07581461, -1.010385446, 0.0
0.0, 5, 3270.5527, deactivated, 7266, 0.0, -, 596.1196, 12063, -0.44036698, 0.17940876, 0.0, 0.0, 0.0, 0.0, 1.0, , 12063, 207.51965, -4.4, 1664378611530, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07576375, -1.010377213, 0.0
0.0, 5, 3275.7983, deactivated, 7278, 0.0, -, 601.36523, 12170, -0.22833842, 0.17940876, 0.0, 0.0, 0.0, 0.0, 1.0, , 12170, 207.44753, -2.4, 1664378611637, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07571714, -1.010365755, 0.0
0.0, 5, 3281.5725, deactivated, 7296, 0.0, -, 607.1394, 12259, -0.06523955, 0.17940876, 0.0, 0.0, 0.0, 0.0, 1.0, , 12259, 209.58618, 2.7, 1664378611726, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07566525, -1.010366861, 0.0
0.0, 5, 3287.3706, deactivated, 7323, 0.0, -, 612.9375, 12362, 0.14678898, 0.17940876, 0.0, 0.0, 0.0, 0.0, 1.0, , 12362, 209.5862, 8.1, 1664378611829, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07561315, -1.01036816, 0.0
0.0, 5, 3293.1907, deactivated, 7347, 0.0, -, 618.75757, 12461, 0.16309887, 0.17940876, 0.0, 0.0, 0.0, 0.0, 1.0, , 12461, 209.58617, 6.6, 1664378611928, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07556085, -1.010369295, 0.0
0.0, 5, 3299.0115, deactivated, 7374, 0.0, -, 624.57837, 12563, 0.16309887, 0.17940876, 0.0, 0.0, 0.0, 0.0, 1.0, , 12563, 211.72496, 8.4, 1664378612030, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07550854, -1.01037019, 0.0
0.0, 5, 3304.867, deactivated, 7398, 0.0, -, 630.43384, 12675, 0.3751274, 0.17940876, 0.0, 0.0, 0.0, 0.0, 1.0, , 12675, 211.72441, 14.6, 1664378612142, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07545592, -1.010370914, 0.0
0.0, 5, 3310.8066, deactivated, 7431, 0.0, -, 636.37354, 12757, 0.60346586, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 12757, 211.79308, 17.4, 1664378612224, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07540254, -1.010371112, 0.0
0.0, 5, 3316.6428, deactivated, 7458, 0.0, -, 642.2097, 12861, 0.63608557, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 12861, 213.93233, 17.0, 1664378612328, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07535009, -1.010370428, 0.0
0.0, 5, 3322.5603, deactivated, 7479, 0.0, -, 648.1272, 12961, 0.7502548, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 12961, 213.93214, 20.2, 1664378612428, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07529692, -1.010368806, 0.0
0.0, 5, 3328.705, deactivated, 7503, 0.0, -, 654.272, 13063, 0.6523955, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 13063, 213.93214, 20.4, 1664378612530, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07524535, -1.010336754, 0.0
0.0, 5, 3334.6204, deactivated, 7518, 0.0, -, 660.18726, 13161, 0.7991845, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 13161, 213.92682, 21.1, 1664378612628, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07519273, -1.010349041, 0.0
0.0, 5, 3340.5269, deactivated, 7551, 0.0, -, 666.09375, 13260, 0.7991845, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 13260, 213.9259, 21.3, 1664378612727, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07513973, -1.010344308, 0.0
0.0, 5, 3346.5732, deactivated, 7587, 0.0, -, 672.14014, 13362, 0.864424, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 13362, 216.06784, 24.7, 1664378612829, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07508552, -1.010338203, 0.0
0.0, 5, 3352.5247, deactivated, 7593, 0.0, -, 678.09155, 13461, 0.94597346, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , -41, 218.13072, 24.0, 1664378612928, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07503221, -1.010331189, 0.0
0.0, 5, 3364.6003, deactivated, 7629, 0.0, -, 690.16724, 13598, 0.92966354, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 96, 218.20561, 22.7, 1664378613065, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07492429, -1.010312622, 0.0
0.0, 5, 3364.6003, deactivated, 7629, 0.0, -, 690.16724, 13658, 0.92966354, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 156, 218.20561, 22.7, 1664378613125, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07492429, -1.010312622, 0.0
0.0, 5, 3370.7231, deactivated, 7650, 0.0, -, 696.29004, 13763, 0.8970438, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 261, 218.2767, 22.1, 1664378613230, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07486971, -1.010301287, 0.0
0.0, 5, 3376.7498, deactivated, 7677, 0.0, -, 702.31665, 13865, 0.8318042, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 363, 218.27802, 22.0, 1664378613332, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0748161, -1.010288779, 0.0
0.0, 5, 3382.8975, deactivated, 7692, 0.0, -, 708.46436, 13957, 0.7991845, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 455, 220.41852, 21.0, 1664378613424, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07476152, -1.010274862, 0.0
0.0, 5, 3389.272, deactivated, 7716, 0.0, -, 714.83887, 14059, 0.7991845, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 557, 220.34401, 21.8, 1664378613526, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07470906, -1.010237502, 0.0
0.0, 5, 3395.3733, deactivated, 7737, 0.0, -, 720.9402, 14168, 0.8970438, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 666, 220.52159, 26.0, 1664378613635, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07465471, -1.010225722, 0.0
0.0, 5, 3401.462, deactivated, 7770, 0.0, -, 727.0288, 14276, 1.0601426, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 774, 220.59274, 28.8, 1664378613743, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07460104, -1.010208426, 0.0
0.0, 5, 3407.6978, deactivated, 7794, 0.0, -, 733.26465, 14359, 1.0601426, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 857, 222.73418, 27.6, 1664378613826, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07454627, -1.010189157, 0.0
0.0, 5, 3413.8337, deactivated, 7806, 0.0, -, 739.40063, 14466, 1.0112131, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 964, 224.8011, 25.0, 1664378613933, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0744926, -1.01016861, 0.0
0.0, 5, 3420.0942, deactivated, 7821, 0.0, -, 745.66113, 14563, 0.9622833, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 1061, 224.87773, 21.2, 1664378614030, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07443808, -1.010146053, 0.0
0.0, 5, 3426.2522, deactivated, 7830, 0.0, -, 751.8191, 14665, 0.8318042, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 1163, 224.80481, 21.6, 1664378614132, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07438467, -1.010122532, 0.0
0.0, 5, 3432.5327, deactivated, 7845, 0.0, -, 758.0996, 14765, 0.7828746, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 1263, 224.80429, 21.5, 1664378614232, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07433037, -1.010097531, 0.0
0.0, 5, 3438.7146, deactivated, 7809, 0.0, -, 764.2815, 14865, 0.88073397, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 1363, 224.95314, 21.2, 1664378614332, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07427711, -1.010071877, 0.0
0.0, 5, 3445.0308, deactivated, 7836, 0.0, -, 770.59766, 14960, 0.58715594, -0.34250763, 0.0, 0.0, 0.0, 0.0, 0.0, , 1458, 222.71523, 16.9, 1664378614427, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07422292, -1.010044457, 0.0
15.0, 5, 3451.2122, deactivated, 7770, 0.0, -, 776.77905, 15063, 0.55453616, -0.32619774, 0.0, 0.0, 0.0, 0.0, 0.0, , 1561, 224.36206, 11.8, 1664378614530, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0741701, -1.010016527, 0.0
15.0, 5, 3457.616, deactivated, 7632, 0.0, -, 783.18286, 15168, 0.19571865, -0.71763504, 0.0, 0.0, 0.0, 0.0, 0.0, , 1666, 223.42024, 7.3, 1664378614635, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07412188, -1.00996555, 0.0
55.5, 5, 3463.709, deactivated, 7242, 0.0, -, 789.2759, 15263, 0.0, -1.3211008, 0.0, 0.0, 0.0, 0.0, 0.0, , 1761, 216.9027, 4.1, 1664378614730, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07407006, -1.009936823, 0.0
55.5, 4, 3469.6675, deactivated, 7335, 0.0, -, 795.2344, 15369, 0.0, -1.4678898, 0.0, 0.0, 0.0, 0.0, 0.0, , 1867, 208.31258, 4.5, 1664378614836, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07401937, -1.009908811, 0.0
56.7, 4, 3475.4102, deactivated, 7551, 0.0, -, 800.97705, 15464, -0.17940876, -1.3700305, 0.0, 0.0, 0.0, 0.0, 0.0, , 1962, 208.31233, -1.8, 1664378614931, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07397052, -1.009881788, 0.0
56.7, 4, 3481.1802, deactivated, 8448, 0.0, -, 806.7471, 15569, -0.30988786, -1.3374107, 0.0, 0.0, 0.0, 0.0, 0.0, , 2067, 199.7221, -8.1, 1664378615036, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07392147, -1.009854485, 0.0
54.6, 4, 3486.5918, deactivated, 8223, 0.0, -, 812.1587, 15660, -0.68501526, -1.4026504, 0.0, 0.0, 0.0, 0.0, 0.0, , 2158, 195.4249, -17.1, 1664378615127, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07387542, -1.009829108, 0.0
54.6, 4, 3491.885, deactivated, 7932, 0.0, -, 817.4519, 15770, -0.7502548, -1.1906219, 0.0, 0.0, 0.0, 0.0, 0.0, , 2268, 191.12631, -15.5, 1664378615237, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0738302, -1.009805139, 0.0
29.4, 4, 3496.877, deactivated, 7884, 0.0, -, 822.44385, 15891, -0.8318042, -1.0438328, 0.0, 0.0, 0.0, 0.0, 0.0, , 2389, 188.97879, -18.0, 1664378615358, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07378733, -1.009783683, 0.0
29.4, 4, 3502.0122, deactivated, 7698, 0.0, -, 827.5791, 15954, -0.9622833, -0.92966354, 0.0, 0.0, 0.0, 0.0, 0.0, , 2452, 190.37598, -19.8, 1664378615421, 1.5, 1.5, 1.6, 1.6, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07374302, -1.009762744, 0.0
